scope,track_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
incipient,20120277,-0.84881584,0.9363003,-1.0472984,0.67251581,-1.7136892,-0.034041625,2.8247259,0.82597615
incipient,20120283,0.33048438,0.16958572,-0.68482422,1.2100128,-0.70983781,-0.78986718,2.6231697,1.9009583
incipient,20120295,1.460663,-0.2054321,-0.065420979,-1.1172858,-1.320584,1.8266952,-0.22340161,-1.1282155
incipient,20120312,0.84172213,0.5618019,-1.6653725,-0.53631254,-0.60915887,0.25611496,-1.5304908,-0.19188612
incipient,20120341,-0.30813287,-0.88539108,1.4177489,2.0407881,0.52223404,-0.52838998,1.4579325,0.11541658
incipient,20120345,-0.32788899,0.46226986,0.22607766,-0.046723529,-0.50431433,-0.25333838,-0.52159255,-0.29743236
incipient,20120353,-0.56278795,0.60939962,0.20159534,-0.97636722,-0.31579345,-0.61873403,-0.74402656,-0.10258524
incipient,20120375,-1.6945779,-2.2484284,-0.66848958,-0.61575488,0.041145764,-0.99067043,0.5429324,0.25094886
incipient,20120377,-2.1991247,-0.60379854,-2.4360227,1.8120167,2.044601,-1.8071627,-0.077203862,1.8619671
incipient,20120392,-0.12755305,-0.20403532,-0.28218895,-0.52148593,1.0285322,0.92616079,0.24876824,-0.38986965
incipient,20120398,-0.40403478,0.14698142,0.11731482,-0.8521962,-0.55092014,-0.87261936,0.049115436,0.012287576
incipient,20120402,0.014128113,0.53970609,0.56083196,-0.38298308,0.57787452,-0.24497616,-0.40971261,0.63321756
incipient,20120441,-0.51536655,0.8599441,0.011220493,0.074945461,-0.56406891,-0.052369894,-0.017739191,0.10858372
incipient,20120443,0.66771689,0.31643714,0.78900434,0.31120978,-0.3249578,-0.16270335,-0.10220068,-0.9765924
incipient,20120465,-0.56395794,0.92904362,-0.38853192,0.42482226,-0.12855329,0.44059637,-0.75103279,0.007498319
incipient,20120478,1.3201908,0.76363767,0.19158756,1.0191573,4.3287804,-2.7705236,4.8656148,-6.4957933
incipient,20120520,-0.32242353,-0.01835634,0.91647744,0.97553429,1.082982,0.48927115,-0.55221891,1.0706572
incipient,20120530,0.02526819,-0.64864469,0.34624015,-0.73300387,0.5635729,-1.7423899,0.68355786,1.2054695
incipient,20120540,0.11451536,-1.0349876,0.87263968,-0.63547738,-0.053924079,-0.5646817,0.37693955,0.43272256
incipient,20120541,0.85812828,-1.5045178,1.5118549,-0.29122784,-1.3939601,-1.3823154,-0.067437581,0.5350098
incipient,20120567,0.65404519,-2.9809636,1.028616,0.60256578,-1.2705877,-0.7796236,-0.66183796,0.66194774
incipient,20120570,-1.0845425,-1.162697,-1.3408317,-0.17163027,-2.2918168,-1.8434761,1.1131099,-1.0144043
incipient,20120582,0.89624585,1.0998844,-4.4746636,0.58148676,-0.48189656,3.9979285,2.5647982,0.39873702
incipient,20120596,-0.55765793,-0.35160892,0.046649112,0.34846302,0.17718259,0.75892096,0.79587165,0.031947968
incipient,20120612,-1.1088337,0.27086074,0.4502996,-0.41506371,0.3770304,-0.082905918,0.38042,-0.012056848
incipient,20120613,-0.12978483,-0.69114962,0.56145883,1.8515702,-0.14920264,-0.41563745,0.91710432,1.2825733
incipient,20120626,-0.62359594,0.87918205,-0.27780472,0.49726551,-0.51031473,-0.3618333,0.11271462,-0.043569233
incipient,20120628,-1.1306661,-0.55536683,0.27379416,-0.92756039,0.26068275,-0.31086409,0.37063307,1.6228109
incipient,20120642,-0.66118552,-2.4934683,2.8852418,0.60008571,1.3633996,1.0587705,-1.0654478,1.0247568
incipient,20120705,-0.24502158,-2.9347593,0.092304371,-0.18941069,2.793814,1.0201661,-1.532042,-1.7914267
incipient,20120723,1.1078404,-0.34210306,-1.4341292,-0.17385101,-0.23603938,1.1772476,-0.87770179,-0.29390005
incipient,20120745,0.89852677,-0.12874188,-0.18901657,-2.129474,1.1093495,3.2948637,0.62324362,-1.2775867
incipient,20120755,2.1527366,0.23116877,0.80733717,-2.1140507,-1.8428747,0.26841133,-1.485087,-0.30082046
incipient,20120774,-0.45823989,0.16839838,-0.29529072,-0.99911995,-1.3598507,-0.09521766,-0.37462408,-0.013412738
incipient,20120777,0.64182309,0.58170418,0.19545966,0.43990605,-0.4808249,-0.28037191,-0.52715179,-0.15978464
incipient,20120789,-0.6126101,-0.38200202,1.2004487,1.8559714,0.33621731,0.47327553,-0.54364928,0.86676286
incipient,20120830,-0.05546766,0.58192123,-0.54580041,1.249929,-0.47563563,-0.045630436,-0.67039424,-0.90277108
incipient,20120837,-0.98739941,-0.97466394,-1.7632437,0.16179639,0.86379248,0.51730858,-2.0084147,-0.16550918
incipient,20120847,0.98254502,1.3936956,-0.5495872,2.1658881,-0.52123211,0.20915202,-0.39250553,0.12191056
incipient,20120853,-0.66338262,-0.17563562,0.28122968,-1.0382724,0.18634148,-0.71794683,-0.44526312,0.14613727
incipient,20120890,0.83258923,1.2443622,0.092082421,-0.92016563,1.0345688,1.267285,-0.40554564,0.50812952
incipient,20120911,0.41179569,2.0780655,-1.6427918,0.34197503,-1.1249619,0.11053614,-0.022325404,0.81229845
incipient,20120926,0.0099941415,0.040025918,0.44312083,-0.13417011,0.95154372,-1.2765841,-0.10470394,-0.36990125
incipient,20120955,-0.048076278,-2.2069915,-1.4448298,-0.5496146,-1.7187022,1.5387273,-1.3489051,-3.3607467
incipient,20120968,0.76454878,0.015246642,-0.97323101,1.9727647,-1.3152938,0.24633583,0.14537087,-0.22866538
incipient,20120981,0.043727479,1.6873227,-1.3325522,0.85067834,-0.36555871,0.81994207,-0.38478955,-0.7351052
incipient,20120987,-0.21879432,-0.38655593,0.52386926,0.3510478,0.072927239,-0.17761997,-0.43962999,0.044326157
incipient,20120992,-0.99028282,-0.0082753984,-0.1870424,-0.14505181,-0.22413923,-0.13025794,0.5587274,1.0626443
incipient,20121002,-1.7174095,-0.89591817,0.41595666,1.3966027,-0.1607325,0.0049343155,2.1155086,1.9181854
incipient,20121005,-1.1076139,-0.57526502,-1.1927983,-0.51204137,-1.7914218,-1.0774454,1.1436175,-0.91756331
incipient,20121020,-0.14044454,-0.37490589,0.78994695,-0.64147332,-1.4893079,0.13879601,-0.059367081,-1.6175995
incipient,20121026,-0.034435911,1.1141747,1.3917041,0.023902012,1.8567344,-0.38100942,0.35295762,0.72595425
incipient,20121035,-0.17308097,-0.64186732,-1.8116494,0.91434382,-1.2691843,-0.40911541,0.18860829,-0.17676391
incipient,20121041,-0.72533528,0.75051856,0.3889159,-0.65088579,-0.18215993,-0.44501594,-0.28134455,-0.096051689
incipient,20121042,-0.52865327,0.54977294,0.4413118,0.47592683,-0.35375383,-0.079827874,-0.58430766,0.05199651
incipient,20121090,0.20139207,1.2898911,-1.3896359,1.2743688,-1.3838597,-0.49010496,-0.20500727,-0.23107519
incipient,20121099,0.66745603,0.67774175,-2.0156581,-0.65476146,-1.2545658,1.6093583,0.54263793,0.1129812
incipient,20121109,0.23935161,0.9799315,0.84527537,0.75834905,2.0629529,1.4112272,-0.50097461,1.1587109
incipient,20121110,-0.22554796,0.3234009,0.1605192,0.12098055,-0.49107766,-0.84365886,-0.35481297,-0.32146567
incipient,20121118,-0.48563978,-0.33571353,0.23815846,-0.26452552,0.0088999247,0.19235966,-0.92393759,-0.72499267
incipient,20121119,-0.61971657,0.90515948,0.53764252,-0.80131193,-0.34916055,-0.30788388,-0.36099521,-0.23931839
incipient,20121141,-0.29249486,0.57124197,-0.63581025,1.673647,-1.2259684,-0.41841365,0.28880666,0.36732746
incipient,20121150,2.3147026,0.13181749,-2.4114731,-0.73935696,1.8853176,0.48700261,0.31321634,-4.3836476
incipient,20121155,-0.80025474,-1.3886579,-0.44198397,0.55075564,0.089002501,-0.36801628,-2.0553879,-1.2549761
incipient,20121159,1.7000706,-0.79845689,0.75662216,1.8812819,0.94302693,-0.37380614,0.70959022,0.033299134
incipient,20130004,-0.94319455,-0.029645346,-1.6038055,0.078241092,-0.17612088,-0.28261486,-0.24227611,-0.46199007
incipient,20130009,-0.58744644,0.69716625,0.34727139,-0.5691913,0.17214015,-0.029550394,-0.33337213,-0.35847636
incipient,20130016,2.9134336,-2.1212133,1.699507,1.2960288,1.1692383,0.76318981,1.2662752,1.2268078
incipient,20130018,0.22502343,1.1435616,0.17450005,-1.2525597,-0.56152744,-0.27435238,0.3013162,-0.52793938
incipient,20130022,0.75809317,0.97189998,0.50080954,-1.0252204,-0.81942066,0.072864029,1.2937045,-0.73371889
incipient,20130043,-0.18869612,0.75589609,0.35005464,-0.28579974,-0.14307535,-0.86703264,0.5437448,0.6295776
incipient,20130047,-0.44553717,0.81383247,0.61086712,-1.0125912,-0.17702761,-0.18691404,-0.18172031,-0.2748525
incipient,20130057,-0.28218462,0.80060516,-0.43430675,-0.031401262,-1.2033129,-0.62045231,-0.016343696,-0.58583217
incipient,20130061,0.31031304,0.4069879,0.86645337,1.0778411,-0.18834387,0.11457988,-0.14207834,0.47443228
incipient,20130073,-1.0250616,0.73979296,0.65831613,-0.44817144,0.25487703,-0.41287741,-0.24473537,0.02880043
incipient,20130096,-0.87898404,-1.6040647,1.5239833,1.9651723,-1.0998278,0.012445086,0.84890644,0.50292987
incipient,20130106,-0.66407688,0.46873058,0.45057117,-0.64242273,0.18109483,-0.20231007,-0.59337175,-0.36874936
incipient,20130123,-0.75634324,-1.0449749,0.97759357,0.39214803,-1.0382037,-0.050620445,0.31063544,-0.27976147
incipient,20130135,1.3706635,0.11686054,1.762167,0.00025842924,-0.38212186,-0.84957198,-0.053864617,0.53232271
incipient,20130143,-1.0598282,-0.86701591,-0.36929599,0.12760482,0.17304978,1.2305848,-0.75108808,-2.0715526
incipient,20130162,-0.19428137,-1.6003524,1.1915645,0.65900592,1.5423253,1.166388,0.30765992,-2.6605925
incipient,20130181,-0.73169233,-3.249943,-3.5145621,-0.73805862,2.2861749,-0.95820698,-2.3119183,1.842414
incipient,20130191,-0.47673405,-0.10226354,-0.010181236,-0.13222183,0.82299562,-0.4251115,0.459276,0.57227217
incipient,20130201,0.16492404,0.30892198,-1.1990598,0.6664058,-0.91174145,-1.3514331,-0.50906957,-1.2785691
incipient,20130209,0.5028894,-0.038490194,-0.14491996,-0.74343317,-1.329724,1.0833851,-0.078967988,-0.66297797
incipient,20130211,-0.24863943,0.53300704,0.45439236,0.29822769,-0.2622133,-0.0342373,-1.0411691,-0.7650857
incipient,20130253,0.43128263,0.84100543,0.25777111,-0.91775552,-0.1134289,-0.034955433,-0.09423938,-0.64653219
incipient,20130277,0.63634921,0.95356669,-2.3198073,1.9896649,0.87136248,1.2825459,-1.520207,0.050212386
incipient,20130281,-0.01485596,-1.9568485,-0.37109307,-0.032425984,3.3905064,-4.5396994,3.2586537,0.55984552
incipient,20130286,-0.85388839,0.29215147,0.46017999,-0.019041363,-0.13174137,-0.22184791,-0.57496336,-0.283645
incipient,20130297,0.0173903,-0.023423155,0.33215431,-0.65143381,0.33043316,1.5316224,4.5146902,1.6287025
incipient,20130301,-0.8185693,2.8043484,0.10882314,-1.0636462,2.5979823,2.208656,1.2169007,1.8922542
incipient,20130321,0.36014127,0.78128537,-1.1515448,0.50580918,4.801397,-4.115243,1.5484861,-5.6563174
incipient,20130332,3.0827242,-1.3896442,2.7728507,4.4856425,-1.6748329,-1.3217452,-0.6651996,0.15434025
incipient,20130340,-0.083418173,0.73286808,0.23474658,-0.044840399,-0.111442,-0.76836829,-0.52844909,0.14160621
incipient,20130350,-0.1652943,-0.51367471,0.55365912,-0.53641015,0.91753288,-0.3008391,-0.1976783,-1.3243542
incipient,20130368,-0.31418687,0.71614253,-0.58742268,0.36372249,1.2125714,-0.11614024,-1.0597425,0.36229049
incipient,20130375,1.4663518,-0.15947303,0.57798212,-1.3120141,-1.6832205,1.5773802,-0.30276742,-1.7408312
incipient,20130385,3.6444336,-0.64567498,0.62176834,-0.88120306,-3.1411079,-1.7487097,-2.2440524,-0.88275047
incipient,20130387,0.36695356,-0.92479583,1.6803103,0.25618642,-0.31268978,-0.44290383,-0.52796228,-0.20244691
incipient,20130415,1.7593661,0.11703729,0.56455685,1.3996565,-0.035177797,0.35769927,0.42901098,-1.0573934
incipient,20130434,-0.31806643,0.28158266,0.61454377,0.2151787,-0.65047011,-0.95687524,0.40132709,0.5827773
incipient,20130444,0.45536909,0.16301979,-0.30076734,-0.95019279,-1.4364633,0.49658127,0.91505307,0.24757289
incipient,20130470,2.5972155,-0.931866,1.6381507,0.052449159,-0.97577032,0.76417631,1.8304099,1.4894514
incipient,20130501,-0.41775643,-2.0822218,-0.13228005,0.96151039,0.25660138,-0.74828674,3.0015752,1.836106
incipient,20130517,-0.44083727,0.3575942,0.62131522,-0.41335606,-0.0809506,-0.59919326,-0.17473559,-0.47537894
incipient,20130534,0.38448021,-0.0026140824,0.58612957,-0.11515167,-1.0553022,0.04221209,0.14097762,-1.3937007
incipient,20130536,1.5863418,-1.9470087,-0.56823455,-0.34276935,1.4360916,-0.22961384,2.2301894,1.6274308
incipient,20130540,-0.43228337,0.069780817,0.073201688,-0.092672225,-0.2253055,0.41024158,0.049525376,0.22515238
incipient,20130613,-0.3093371,-0.63734771,0.32852325,-0.012362439,-0.11851293,0.91117005,-0.56353663,0.49412108
incipient,20130629,-0.628349,-1.583974,1.7088426,0.16929144,0.29680203,0.48733559,1.1476168,1.9063615
incipient,20130635,2.1899096,-0.29069491,1.8650076,1.1382958,-0.29498958,0.69211584,0.50288803,0.44525459
incipient,20130656,0.86409396,-0.91178932,-0.92994604,-0.52115151,-1.28389,1.6230906,0.90455305,0.54946575
incipient,20130666,2.0731359,-0.92678352,1.0383313,-1.028514,-1.8415142,0.47868174,-0.26604798,-1.9052927
incipient,20130667,-1.1241678,-3.7196592,0.68185409,1.5050682,-1.2764819,1.802474,0.71800487,1.5341419
incipient,20130687,0.61156681,-0.10052881,-0.52786448,-0.2326214,-0.41601991,-0.058531098,-0.5944134,-0.36145995
incipient,20130734,1.7886777,-0.20602919,0.056040759,1.0165499,1.3470429,1.3726316,-0.47474438,0.062640483
incipient,20130746,2.1070534,0.31170048,-0.46846846,0.016386015,1.012051,-4.0767628,1.5475565,0.40037087
incipient,20130777,0.063129912,0.0091716586,-0.17921457,0.9581394,-1.0851633,0.44136338,-0.23819193,0.066831018
incipient,20130786,0.73267094,0.014603697,0.77535951,4.6259131,-0.6913359,0.93116607,-1.0118597,0.41833586
incipient,20130790,-0.51846869,-0.5441894,-0.66123688,0.76187476,-1.2182953,-0.54304543,-0.7381963,-1.5779775
incipient,20130813,0.81265877,-0.6472796,0.7396405,-1.3867046,-1.3288694,-0.73725426,1.3028652,1.653973
incipient,20130825,1.8977696,-1.2634687,-1.6183811,1.0391171,-0.92999063,0.67402353,-0.77319023,-1.6711787
incipient,20130853,0.76194468,-0.62569122,0.301304,-0.95566388,-0.2920149,-1.1413873,-0.018284562,-1.0284252
incipient,20130866,0.63847125,0.070215533,0.049495946,-0.44733722,-0.51310175,1.0820033,-1.0535833,-0.41889318
incipient,20130878,0.93489167,-0.77168189,0.56850835,-0.59005962,1.1222086,0.016295817,-0.42333396,0.6451082
incipient,20130909,-1.0886873,-0.26245394,-1.7552127,0.39163014,0.22911882,0.69112061,0.42145775,-1.0508793
incipient,20130910,1.9861098,-0.98665319,-0.18954058,-1.7852585,0.74416733,0.39496157,-0.10846081,1.6327814
incipient,20130914,1.4966336,-1.2323056,0.31209603,-0.43004731,-0.64397089,-2.3192763,-0.5285433,2.359994
incipient,20130920,-0.68856292,0.77547443,0.52537337,-0.43935426,0.18445076,0.0169737,-0.57515205,-0.070776764
incipient,20130927,0.53695729,0.02988027,0.8738531,0.56808011,-0.63873233,-0.062153424,-0.84595627,-0.49128307
incipient,20130929,-0.94793181,-2.4077145,1.3886766,1.7749508,-1.5771864,0.24013118,0.38336124,-0.79367188
incipient,20130952,2.3279948,0.53233682,-0.031402641,0.044950947,-1.2705157,1.9391328,0.86435012,-0.61036524
incipient,20130953,-0.49876761,0.0075405779,0.81548552,0.32046807,0.27293415,-0.50684589,0.16891212,-0.04327527
incipient,20130957,-0.093316196,1.0015326,-0.1959282,0.38122173,0.024857834,0.76485522,0.66765849,0.43437573
incipient,20130968,0.54940767,0.64140574,0.46359725,-0.30120104,-0.19467503,1.0525815,-0.52809531,-0.3789229
incipient,20130977,-0.79551953,0.18965278,-0.33236773,-0.31268085,0.57432834,0.16782979,0.074188756,0.33180964
incipient,20130990,0.072433501,0.70780364,0.642536,-0.95212526,1.8014072,0.48359096,-0.16749932,-0.73280818
incipient,20130991,0.074387664,0.47748928,-0.081124318,-1.3648708,-0.069070839,1.5906357,0.48276858,-0.63345928
incipient,20131001,1.0027376,-0.11112034,-1.4142867,-0.64690938,0.55706935,0.77265133,-1.2815998,-0.36155922
incipient,20131002,-0.53004117,0.97058699,0.79221541,0.11689011,1.0756222,-0.054266582,-1.1152576,-0.2355743
incipient,20131017,-0.52990346,-3.4868571,-1.9973616,-1.7243934,-0.67044437,-1.6022374,-0.543748,-1.1265302
incipient,20131018,1.160757,0.11711278,-0.29517714,-1.0714111,-0.19407142,-0.49987052,0.0099618406,-0.47018519
incipient,20131031,2.9028626,-1.1580113,1.5721637,-0.62034626,2.0810875,0.73142921,1.4493837,-0.41735981
incipient,20131038,-0.40267405,0.93722941,0.63021623,-0.63457555,0.95449804,0.13858423,-1.1575061,-1.4510292
incipient,20131050,-1.25012,-0.2222105,0.71174634,-0.23284398,0.71620823,0.15906985,-0.78229057,-0.49058341
incipient,20131052,-0.7236572,0.48212425,0.76509474,0.063696048,0.42682168,0.17779194,-0.35023875,0.072255069
incipient,20131057,-0.30566472,-2.7343438,-3.0626173,-0.43276684,2.1486077,-0.2221697,1.1307741,1.1144157
incipient,20131072,-1.4134112,-0.92120801,-0.50248087,0.67420928,-0.77433193,-1.4675543,1.9662095,0.73314958
incipient,20131083,-0.45949421,0.93001145,0.48218026,-0.70917818,0.44651442,0.16250728,0.062342781,0.45059759
incipient,20131086,2.9873405,-2.4511552,0.075872659,-1.3594171,2.6685126,-0.30634944,2.6439235,1.3436127
incipient,20131096,2.8311218,-1.8556741,1.7587155,-0.64875862,-0.78674629,2.4506177,0.96434843,0.16237004
incipient,20131099,0.29907968,1.0407991,-0.69887184,1.9677799,-0.58608855,-0.39443092,0.70369822,1.747907
incipient,20131115,0.5384458,0.2470876,1.013308,0.91418717,-0.28758283,-0.23290119,-0.53917438,0.85281098
incipient,20131147,-0.58151579,-0.1814685,0.51470966,1.3901309,-0.40650931,0.62036636,-0.44717431,-0.15924848
incipient,20131158,-0.41789496,0.99776461,-0.77086716,0.97690131,-0.14834846,-0.33680356,0.052368333,0.11260206
incipient,20131161,-0.35010964,0.31435581,-0.18336466,0.7277581,0.35269348,-0.46969178,0.37688652,0.53158372
incipient,20131163,-0.82876278,0.15221784,1.3018342,-0.40107543,0.62360651,0.043134854,-1.4663471,-0.059153148
incipient,20140006,0.015791836,-0.12367011,0.081339114,-2.0858352,0.1936208,0.65520476,-0.29973251,0.21595224
incipient,20140012,-0.73364237,0.13925319,0.049090214,0.57596138,-0.95028609,-1.0345079,1.2332832,0.47662055
incipient,20140029,0.10792723,-1.6881766,-0.19546895,-0.41818933,1.047454,1.2406196,1.4318856,-0.62181811
incipient,20140041,-0.4053842,0.51943552,0.92554737,-0.71084819,0.24430484,-0.28810531,-0.59643841,-0.561847
incipient,20140045,-0.063777655,-1.8973355,0.43177447,0.58159222,-1.6527909,-1.9742057,0.64951325,0.68316208
incipient,20140052,0.14349576,-0.89811329,0.44052851,2.1188442,-0.28689152,0.72390655,0.43402445,0.098157162
incipient,20140060,-0.096285707,-0.36929028,0.17703028,-0.27423753,-0.14780491,0.22164145,-0.53224336,-1.1806902
incipient,20140066,0.16644773,1.1755081,-1.1366388,0.54518856,0.32579241,1.277701,1.2116368,1.823247
incipient,20140086,0.82074023,0.57271276,-0.24913962,1.1938372,-1.5349087,-0.35094397,0.30564823,-0.06175204
incipient,20140089,-0.96003486,0.38228567,0.18455373,0.49263113,-0.045406377,-0.16300998,-0.010726863,0.26089032
incipient,20140098,1.641449,-0.34449407,-1.8124491,-0.12911592,0.59682984,0.43966907,1.6242758,1.3281901
incipient,20140104,0.32050171,0.11343253,-1.4355592,-0.14099662,1.8676099,-3.1834438,-0.18687793,-2.546893
incipient,20140118,0.18896488,0.2885821,-0.75592564,1.475009,-0.3831468,0.5748621,-0.68333142,-0.30944671
incipient,20140124,-0.29731729,0.69935617,0.5964601,-0.44344976,0.050130778,0.13794975,-0.63864602,-0.16911161
incipient,20140139,0.17873938,0.15846336,0.42834564,-0.072563869,0.19085405,-0.15031147,-2.1107149,-0.18223539
incipient,20140156,-0.22596739,0.45491297,0.12354572,0.93247903,1.2631408,-1.2712601,-0.085140974,-3.2650905
incipient,20140162,-0.35887571,0.61625539,0.0015219912,-0.84949922,-0.57653423,-0.75654888,0.45041419,0.16344879
incipient,20140174,-0.54066779,0.74993833,0.60222668,-0.85260806,0.244152,-0.33044006,0.07072102,0.16396608
incipient,20140178,0.62551203,-0.72991386,-1.3472996,-1.5296043,0.64217151,-0.70326731,-0.85475087,1.6022348
incipient,20140181,0.11078718,-0.07288039,0.75516385,-1.3436255,-0.79316436,-0.16532313,-0.52709931,-0.41915077
incipient,20140186,1.1337631,-0.54810099,1.0877232,-0.3450767,0.030419632,0.80717026,0.2126457,0.96255775
incipient,20140194,-0.1256062,0.43082589,-0.061295103,1.0343683,-0.15025393,-0.033904949,-0.035534593,0.2448308
incipient,20140201,1.592258,0.54686646,0.52661646,-2.1766787,-0.4025572,1.7043338,0.77783009,0.37718703
